Physician_ID;State;Primary_Specialty;total_payments;number_of_payments;top_nature;total_of_top_nature;range_count;range_total;top_company;pay_count;std;top_rpi;rpi_count;cash;services;stock;stock_opt;any_ownership;dividend;stock_or_other;top_fop;fop_count
2503;NY;Surgery;18048.960000000003;69;Education;12000.0;15;8940.66;278;23;239.0089756480826;Yes;37;16.0;53.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;53
2504;NY;Dental Providers;7036.5;57;Food and Beverage;2677.7099999999996;12;2508.3599999999997;787;4;186.39931003119165;Covered;31;6.0;51.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;51
2505;CA;Surgery;24512.760000000006;104;Education;8500.0;30;9227.71;278;8;88.39523723848106;Yes;55;34.0;70.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;70
2506;TX;Otolaryngology;2247.42;35;Food and Beverage;1618.44;2;235.45000000000002;575;7;30.338139495655486;Yes;20;31.0;4.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;31
2507;GA;Internal Medicine;1266.1800000000005;46;Food and Beverage;935.87;8;454.3;700;22;68.44282145762696;Yes;29;11.0;35.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;35
2508;AL;Pediatrics;776.8599999999998;53;Food and Beverage;776.8599999999998;11;183.76;1393;18;2.8828691070185894;Yes;34;6.0;47.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;47
2509;CA;Radiology;3469.069999999999;56;Travel and Lodging;1773.15;28;1546.8500000000004;521;8;141.3233668197937;Yes;43;39.0;17.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;39
2510;MI;Family Medicine;4922.269999999999;57;Food and Beverage;4922.269999999999;13;724.8;74;22;32.9275751030434;Covered;33;5.0;52.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;52
2511;FL;Eye and Vision Services Providers;628.79;25;Food and Beverage;628.79;5;183.62;2191;9;16.831835002317053;Yes;16;2.0;23.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;23
2512;WI;Dental Providers;8265.25;33;Compensation for serving as faculty or as a speaker for an accredited or certified continuing education program;3000.0;12;5243.6;787;4;145.98676982078436;Yes;15;11.0;22.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;22
2513;TX;Ophthalmology;3300.810000000001;67;Food and Beverage;1750.79;10;1759.2399999999998;2380;17;307.52454746987223;Yes;49;15.0;52.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;52
2514;CA;Internal Medicine;32585.79999999999;577;Consulting Fee;14450.0;47;12283.77;245;47;195.08801771273352;Yes;350;112.0;465.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;465
2515;CA;Pediatrics;439.2799999999999;28;Food and Beverage;439.2799999999999;5;86.94;1;10;2.979090511847161;Yes;19;2.0;26.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;26
2516;KY;Internal Medicine;2784.1600000000003;200;Food and Beverage;2765.4900000000002;65;727.2400000000001;123;28;9.379262871001767;Yes;176;16.0;184.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;184
2517;MN;Orthopaedic Surgery;36590.69000000002;163;Education;18692.0;48;15331.77;267;19;669.8074432483221;Yes;98;32.0;131.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;131
2518;GA;Radiology;1368.5000000000002;27;Food and Beverage;1368.5000000000002;8;326.04;818;10;36.78981376368555;Yes;14;4.0;23.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;23
2519;SC;Internal Medicine;3684.3899999999985;221;Food and Beverage;3393.729999999999;27;446.0599999999999;69;26;16.62013023438367;Yes;121;25.0;196.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;196
2520;FL;Surgery;34520.3;431;Food and Beverage;21173.02000000001;23;9278.189999999999;941;47;126.42611809544744;Yes;267;186.0;245.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;245
2521;MO;Urology;8886.620000000004;406;Food and Beverage;6564.420000000003;41;870.8599999999999;69;39;14.905023033175668;Yes;263;41.0;365.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;365
2523;MI;Eye and Vision Services Providers;1043.4099999999999;34;Food and Beverage;978.4699999999999;9;204.01000000000002;289;8;17.68294034408027;Yes;21;6.0;28.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;28
2524;CA;Ophthalmology;6007.709999999996;158;Food and Beverage;5616.219999999997;24;674.9300000000001;190;21;31.550339478072818;Yes;120;10.0;148.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;148
2526;CA;Internal Medicine;9993.689999999999;30;Consulting Fee;7980.0;8;5180.549999999999;1703;11;189.7477528753634;Yes;17;9.0;21.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;21
2527;NC;Eye and Vision Services Providers;4202.520000000001;93;Food and Beverage;4041.9900000000016;23;849.2199999999998;296;16;27.128599142715867;Yes;72;4.0;89.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;89
2528;NJ;Orthopaedic Surgery;3136.18;25;Education;2649.6400000000003;6;1424.5700000000002;267;8;304.2097141421684;Covered;14;13.0;12.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;13
2529;MA;Eye and Vision Services Providers;3693.0899999999997;82;Food and Beverage;2585.439999999999;8;672.0600000000001;296;10;32.51069269384946;Yes;47;18.0;64.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;64
2530;SC;Internal Medicine;843.1999999999999;59;Food and Beverage;813.8000000000001;8;121.71000000000001;197;20;3.313024795639794;Yes;34;4.0;55.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;55
2532;IN;Pediatrics;514.26;35;Food and Beverage;514.26;3;42.93999999999999;438;15;4.274813294199473;Yes;20;1.0;34.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;34
2534;AZ;Internal Medicine;9752.720000000001;637;Food and Beverage;9441.999999999996;94;766.47;18;51;4.565432396779304;Yes;338;22.0;615.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;615
2535;PA;Internal Medicine;1609.21;84;Food and Beverage;1522.72;18;319.4699999999999;169;24;14.724363749146509;Yes;56;7.0;77.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;77
2536;MA;Eye and Vision Services Providers;1181.06;22;Food and Beverage;756.0600000000002;2;156.99;296;9;49.653846460915766;Yes;15;14.0;8.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;14
2537;GA;Urology;6375.859999999999;241;Food and Beverage;4754.160000000001;30;1295.0600000000004;69;31;44.96874864778096;Yes;141;14.0;227.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;227
2539;IN;Internal Medicine;58087.900000000045;1385;Food and Beverage;21282.129999999986;161;15159.270000000004;1650;63;38.81839579165303;Yes;873;121.0;1264.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;1264
2540;OH;Dental Providers;2478.91;43;Food and Beverage;1863.2600000000002;10;902.77;42;3;15.746877015820784;Yes;23;1.0;42.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;42
2541;NV;Internal Medicine;6219.95;323;Food and Beverage;6196.889999999999;136;1746.88;75;48;31.886412608147147;Yes;306;18.0;305.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;305
2542;GA;Internal Medicine;2628.950000000002;160;Food and Beverage;2463.090000000001;52;780.8000000000001;74;34;6.9942764836493145;Yes;143;3.0;157.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;157
2543;NJ;Hospitalist;927.6300000000005;49;Food and Beverage;927.6300000000005;9;228.40000000000003;150;18;25.124812412521216;Yes;32;2.0;47.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;47
2545;KS;Internal Medicine;3309.5099999999984;169;Food and Beverage;3193.489999999999;21;550.5699999999999;74;27;8.953323071969963;Yes;101;7.0;162.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;162
2547;NY;Psychiatry & Neurology;11715.729999999996;92;Travel and Lodging;7967.45;27;10297.07;507;20;548.4476309434683;Yes;73;16.0;76.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;76
2548;AK;Internal Medicine;647.1400000000001;33;Food and Beverage;589.62;14;203.24000000000004;145;13;14.700911042179852;Covered;15;5.0;28.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;28
2549;MA;Internal Medicine;120298.19999999998;171;Consulting Fee;95652.77;49;37567.78;90;9;505.60410729922984;Yes;70;126.0;45.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;126
2551;CA;Internal Medicine;5584.880000000003;262;Food and Beverage;5287.9500000000035;51;826.91;123;31;22.9213194215382;Yes;208;14.0;248.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;248
2552;AL;Internal Medicine;10631.440000000013;829;Food and Beverage;10439.700000000015;65;810.03;145;37;89.40306170492961;Yes;530;47.0;782.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;782
2554;TN;Orthopaedic Surgery;53496.91;147;Consulting Fee;25875.0;27;31698.159999999996;1126;15;175.92487381646345;Yes;101;46.0;101.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;101
2555;DE;Internal Medicine;9018.989999999996;443;Food and Beverage;8727.77;80;1462.0800000000002;150;37;9.301673647703458;Yes;274;39.0;404.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;404
2556;TX;Family Medicine;1674.1000000000001;83;Food and Beverage;1656.3000000000002;46;775.9900000000001;74;28;31.942804216268012;Yes;73;3.0;80.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;80
2557;CA;Dental Providers;272.06;13;Food and Beverage;258.46999999999997;1;90.97999999999999;856;5;23.478141774850922;Covered;6;4.0;9.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;9
2558;TX;Internal Medicine;6359.340000000001;429;Food and Beverage;6336.440000000001;108;1241.1200000000003;75;38;10.666123675606409;Yes;345;9.0;420.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;420
2559;FL;Internal Medicine;1186.1800000000003;68;Food and Beverage;1087.1800000000003;14;251.32000000000002;75;27;15.476860091805229;Covered;33;4.0;64.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;64
2560;PR;Internal Medicine;3212.6200000000003;51;Food and Beverage;2984.1100000000006;18;1130.5100000000002;150;7;12.951672013588098;Covered;35;5.0;46.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;46
2561;KY;Dental Providers;35850.840000000004;168;Consulting Fee;8965.0;21;11040.67;535;8;109.84250607968904;No;58;40.0;128.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;128
2562;TN;Surgery;2596.86;35;Food and Beverage;1375.25;9;1085.73;57;11;124.57867942181176;Yes;19;3.0;32.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;32
2563;NJ;Anesthesiology;461.3399999999999;28;Food and Beverage;461.3399999999999;6;127.69;318;11;3.3793739869144916;Yes;17;2.0;26.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;26
2564;AL;Family Medicine;1811.4600000000005;109;Food and Beverage;1725.0200000000004;36;800.6799999999998;190;19;4.559728006517167;Yes;87;0.0;109.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;109
2565;LA;Ophthalmology;9301.110000000002;44;Consulting Fee;4000.0;12;1379.13;145;12;348.1479818838322;Yes;33;9.0;35.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;35
2566;IN;Family Medicine;3506.0900000000015;306;Food and Beverage;3453.420000000001;47;422.9100000000001;74;34;2.4913182190744005;Yes;218;25.0;281.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;281
2567;CA;Internal Medicine;3612.240000000001;239;Food and Beverage;3447.6500000000005;32;316.64000000000004;169;29;15.852240066564258;Yes;138;15.0;224.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;224
2570;TX;Internal Medicine;2506.79;71;Food and Beverage;1559.1799999999998;16;1494.0300000000002;44;19;37.09126422885532;Yes;39;3.0;68.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;68
2571;MO;Internal Medicine;8316.780000000002;610;Food and Beverage;7921.870000000002;87;996.33;197;52;9.988619724107409;Yes;339;32.0;578.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;578
2572;TX;Urology;14689.209999999992;627;Food and Beverage;13187.019999999991;54;1869.9;69;61;23.412171538717622;Yes;348;56.0;571.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;571
2573;OR;Dental Providers;5073.27;28;Education;2247.5;6;1901.57;1534;8;309.67556928926916;Yes;19;8.0;20.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;20
2574;TX;Internal Medicine;2483.130000000001;155;Food and Beverage;2483.130000000001;33;452.25;597;20;19.030677130246143;Yes;108;29.0;126.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;126
2575;AL;Pain Medicine;32083.419999999987;402;Food and Beverage;21155.979999999992;50;6947.82;521;31;32.653819800296446;Yes;280;32.0;370.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;370
2576;NY;Pediatrics;2133.0000000000005;75;Food and Beverage;1836.05;9;203.42000000000002;75;27;34.61567493064612;Yes;45;11.0;64.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;64
2577;KY;Dental Providers;2978.92;20;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;2500.0;6;1075.48;750;7;153.7524315109706;Covered;11;8.0;12.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;12
2578;TN;Family Medicine;10449.810000000005;780;Food and Beverage;10396.330000000004;141;1762.8;74;45;7.734154455408029;Yes;529;27.0;753.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;753
2579;NC;Internal Medicine;233587.42999999996;310;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;123484.0;105;94420.38999999998;736;25;399.23508940445186;Yes;254;105.0;205.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;205
2582;CA;Obstetrics & Gynecology;1064.1699999999998;21;Food and Beverage;1046.6999999999998;9;432.72999999999996;700;14;44.22617060752171;Covered;16;6.0;15.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;15
2583;SC;Orthopaedic Surgery;13091.460000000003;123;Compensation for services other than consulting, including serving as faculty or as a speaker at a venue other than a continuing education program;4250.0;14;5942.78;320;28;68.58563582899822;Yes;69;23.0;100.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;100
2584;DE;Psychiatry & Neurology;4370.569999999999;198;Food and Beverage;4233.409999999999;20;450.36000000000007;150;16;9.088475777771327;Yes;133;14.0;184.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;184
2585;LA;Family Medicine;11183.8;739;Food and Beverage;11021.649999999998;57;758.26;75;44;5.278944385382;Yes;414;50.0;689.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;689
2587;IN;Orthopaedic Surgery;9528.980000000001;83;Travel and Lodging;4925.54;10;1697.0200000000002;700;16;45.50147621110402;Yes;48;39.0;44.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;44
2588;NY;Family Medicine;5064.579999999998;433;Food and Beverage;4778.369999999997;91;993.9000000000001;75;41;17.617293740702127;Covered;243;27.0;406.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;406
2589;LA;Family Medicine;7953.99;562;Food and Beverage;7119.88;38;442.9999999999999;150;49;23.022447671377808;Yes;343;63.0;499.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;499
2590;NJ;Surgery;6459.12;143;Food and Beverage;3930.670000000001;17;1804.65;57;37;53.77689325277298;Yes;84;35.0;108.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;108
2591;GA;Thoracic Surgery (Cardiothoracic Vascular Surgery);24461.749999999996;93;Education;13610.89;26;15118.27;278;20;249.2442221204762;Yes;49;38.0;55.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;55
2593;AL;;22716.64999999998;254;Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program;9650.0;59;9358.809999999998;1236;27;65.68320297590864;Covered;159;83.0;171.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;171
2594;AR;Dental Providers;7854.400000000001;57;Consulting Fee;2500.0;19;4607.58;2161;7;114.77854815805794;Yes;51;32.0;25.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;32
2595;PA;Surgery;9395.740000000007;253;Food and Beverage;8917.750000000011;32;2688.9300000000003;941;16;58.43578892269007;Yes;139;132.0;121.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;132
2596;TX;Family Medicine;6488.809999999997;485;Food and Beverage;6294.379999999996;64;689.21;75;46;9.723365589181512;Yes;327;12.0;473.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;473
2597;FL;Orthopaedic Surgery;2385.6700000000005;34;Food and Beverage;1059.67;11;951.68;67;13;131.61804323346357;Covered;18;5.0;29.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;29
2598;IN;Podiatric Medicine & Surgery Service Providers;1913.2400000000002;42;Compensation for serving as faculty or as a speaker for a non-accredited and noncertified continuing education program;1000.0;9;1193.2600000000002;974;19;61.70337511809827;Yes;29;6.0;36.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;36
2599;VA;Dermatology;10576.010000000007;594;Food and Beverage;9791.390000000005;131;1947.9699999999993;533;42;6.318823028805637;Yes;405;93.0;501.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;501
2601;AZ;Dental Providers;16663.86;58;Travel and Lodging;5773.16;25;4850.17;211;11;656.0309493422161;Yes;47;19.0;39.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;39
2602;IN;Internal Medicine;3708.289999999999;145;Food and Beverage;3703.289999999999;40;858.08;150;28;20.537119901043773;Covered;87;4.0;141.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;141
2603;GA;Eye and Vision Services Providers;2950.45;135;Food and Beverage;1890.4500000000003;17;514.6400000000001;296;7;10.34649730897102;Yes;100;4.0;131.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;131
2604;NJ;Internal Medicine;1617.3700000000003;21;Food and Beverage;860.6;8;595.62;650;11;46.15167768868999;None;8;0.0;21.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;21
2605;WV;Internal Medicine;4851.1900000000005;363;Food and Beverage;4728.02;46;465.0699999999998;74;32;3.0228986504406357;Yes;234;24.0;339.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;339
2607;TX;Orthopaedic Surgery;950917.9599999997;385;Royalty or License;392725.52;103;357718.28999999986;267;33;3333.737822357091;Covered;215;179.0;206.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;206
2609;TN;Orthopaedic Surgery;3900.400000000002;68;Food and Beverage;1651.8399999999997;12;1516.03;700;20;62.23027521173461;Yes;44;26.0;42.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;42
2610;DE;Internal Medicine;3949.51;226;Food and Beverage;3943.2400000000002;55;836.4599999999999;122;25;25.978465396977768;Yes;186;39.0;187.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;187
2611;CA;Internal Medicine;450.9;15;Food and Beverage;450.9;3;265.12;230;8;38.26513554487762;Yes;8;3.0;12.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;12
2612;MO;Podiatric Medicine & Surgery Service Providers;11938.199999999997;74;Education;10548.0;26;10868.24;1652;13;970.9624648213246;Covered;42;31.0;43.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;43
2613;CA;Radiology;5858.65;72;Food and Beverage;3222.579999999999;19;2912.48;405;20;125.71128067827193;Yes;50;4.0;68.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;68
2614;GA;Pediatrics;157822.75999999995;172;Consulting Fee;84738.36;37;31082.51;344;15;2028.9997743883519;Yes;95;40.0;132.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;132
2615;SC;Allergy & Immunology;309508.69;239;Consulting Fee;235882.60000000003;25;30536.20000000001;29;16;1116.9377944666685;Yes;105;96.0;143.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;143
2616;MN;Radiology;2880.720000000001;45;Food and Beverage;1815.22;7;758.6;1206;16;53.229793045042506;Yes;22;29.0;16.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;29
2618;TX;Internal Medicine;5796.290000000001;54;Consulting Fee;4330.0;12;2456.4900000000002;245;27;175.94830120647558;Yes;27;12.0;42.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;42
2619;NY;Internal Medicine;13788.449999999992;463;Food and Beverage;6537.48;65;6494.95;242;40;65.26340932469331;Yes;235;51.0;412.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;412
2621;FL;Urology;1198.1;54;Food and Beverage;1136.5499999999997;11;283.46999999999997;233;14;19.401608694923986;Yes;30;0.0;54.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;54
2622;OH;Internal Medicine;1310.56;33;Travel and Lodging;691.08;7;794.58;54;15;29.749634983132648;Yes;19;10.0;23.0;0.0;0.0;0.0;0.0;0.0;In-kind items and services;23
2623;GA;;714.9899999999999;49;Food and Beverage;636.4899999999998;11;142.57;130;11;10.978171857207778;Covered;24;29.0;20.0;0.0;0.0;0.0;0.0;0.0;Cash or cash equivalent;29
