Physician_ID,Set,Primary_Specialty_Count,License_State_Count,Total_Amount_of_Payment_USDollars,Number_of_Payments,Number_of_Ownership_Interests,Has_Ownership_Interest
3631,train,2,1,2735.58,111,,
3632,train,2,1,949.7600000000003,56,,
3633,train,2,1,1789.4299999999998,38,,
3634,train,2,1,4318.82,50,,
3635,train,2,2,5061.07,158,,
3636,train,3,1,401282.9399999995,721,,
3637,train,2,1,1429.0100000000002,62,,
3638,train,3,3,4673.24,188,,
3639,train,2,3,8174.82,46,,
3640,train,3,1,28269.98000000002,546,,
3641,test,2,3,1224.0500000000004,74,,
3642,train,2,2,107996.43000000001,251,,
3643,test,2,3,7794.539999999999,211,,
3644,train,2,1,2026.2999999999995,109,,
3645,train,3,1,502.8299999999999,11,,
3646,train,2,1,7638.3200000000015,583,,
3647,test,3,4,1507.3999999999996,51,,
3648,train,3,1,1174.75,28,,
3649,train,2,1,920.51,70,,
3650,train,3,1,21227.91,132,,
3651,train,2,1,43588.38999999999,192,,
3652,train,2,3,6733.709999999997,114,,
3653,train,2,2,12917.190000000008,1165,,
3654,train,2,2,3109.3700000000003,94,,
3655,train,3,4,15220.39,24,,
3656,train,3,1,109025.68000000001,140,,
3657,test,2,1,4148.920000000003,143,,
3658,train,3,1,16182.730000000003,375,,
3659,test,2,1,8319.130000000001,628,,
3660,train,2,2,2533.3799999999983,202,,
3661,train,2,1,217722.75,91,,
3662,train,3,1,2595.039999999998,169,,
3663,train,2,3,5917.28,81,,
3664,train,2,1,1873.0299999999997,111,,
3665,train,3,1,7647.689999999995,301,,
3666,train,0,1,770.6300000000002,33,,
3667,train,3,1,1803.93,101,,
3668,test,3,3,5566.42,41,,
3669,train,3,2,8841.329999999994,576,5.0,True
3670,train,3,1,2192.5300000000007,45,,
3671,train,2,1,29567.66,52,,
3672,train,2,3,10316.88000000001,607,,
3673,train,2,1,1089.1899999999998,65,,
3674,test,3,1,10651.179999999995,304,,
3675,train,3,2,5606.760000000003,114,,
3676,train,2,2,4386.610000000001,197,,
3677,train,3,1,4688.439999999999,234,,
3678,train,2,1,9207.479999999998,118,,
3679,train,2,1,20108.059999999998,268,,
3680,test,2,2,58773.4,77,,
3681,train,2,2,13075.510000000006,352,,
3682,train,3,1,11789.899999999994,448,,
3683,train,2,1,2812.9900000000007,109,,
3684,train,2,1,1349.38,80,,
3685,train,2,1,994.42,25,,
3686,train,3,4,4309.04,97,,
3687,train,2,1,1577.04,34,,
3688,train,2,1,7159.269999999997,126,,
3689,train,0,1,1239.83,65,,
3690,train,3,2,5063.119999999995,197,,
3691,train,2,1,4238.409999999999,348,,
3692,test,3,1,6977.389999999998,30,,
3693,train,2,1,642.15,28,,
3694,train,3,5,15968.650000000003,1250,33.0,True
3695,train,2,1,242.10000000000005,17,,
3696,train,3,2,100380.96000000005,492,,
3697,train,3,2,705.9799999999999,48,,
3698,train,2,1,112.90999999999998,9,,
3699,train,2,1,1732.1699999999996,51,,
3700,train,3,2,6978.409999999998,482,,
3701,train,2,2,5644.100000000003,369,,
3702,train,3,1,20937.90999999999,1324,,
3703,train,3,2,5468.64,33,,
3704,train,2,1,1222.8500000000001,71,,
3705,test,0,1,26134.29999999998,283,,
3706,test,3,5,11644.209999999997,366,,
3707,train,3,5,10949.509999999997,281,,
3708,train,2,1,5511.350000000002,404,,
3709,train,2,1,3147.02,171,1.0,True
3710,train,2,3,4792.790000000002,406,,
3711,train,3,1,1812.8099999999997,22,,
3712,train,0,1,477.6499999999999,27,,
3713,train,2,1,8904.2,145,,
3714,train,2,1,4939.709999999999,79,,
3715,train,2,3,1802.0399999999997,92,,
3716,train,3,4,4387.039999999998,215,,
3717,test,2,1,12899.010000000006,98,,
3718,train,3,2,6938.680000000001,437,,
3719,train,2,1,3645.710000000001,59,,
3720,train,2,1,1411.5700000000002,80,,
3721,train,3,2,3733.7100000000014,234,,
3722,train,3,1,1783.07,28,,
3723,train,3,2,2880.6899999999996,162,,
3724,train,2,1,2566.49,78,,
3725,train,2,1,381.2999999999999,16,,
3726,train,2,1,12051.91000000001,164,,
3727,train,2,2,4243.28,270,,
3728,test,3,2,2115.55,68,,
3729,train,2,2,4758.510000000002,91,,
3730,test,2,3,1066.9999999999998,70,,
3731,train,3,1,3465.1200000000003,41,,
3732,train,2,2,3230.279999999999,120,,
3733,test,3,2,6214.61,66,,
3734,train,3,2,83959.61999999997,306,1.0,True
3735,train,2,1,1515.95,24,,
3736,train,2,1,10544.330000000027,1603,,
3737,train,3,1,1700.7000000000005,106,,
3738,train,2,1,1490.87,108,,
3739,test,0,2,1005.4900000000001,36,,
3740,train,2,2,6461.39,120,,
3741,train,3,1,1066.3500000000001,62,,
3742,train,3,5,6322.800000000001,445,,
3743,test,2,2,1611.3500000000006,61,,
3744,test,2,2,145737.15,373,,
3745,train,2,1,841.2600000000002,43,,
3746,test,3,1,3083.649999999999,75,,
3747,train,3,1,1598514.38,2772,,
3748,train,3,1,1240.2699999999998,59,,
3749,train,2,1,1185.6500000000003,79,,
3750,train,2,4,164063.73999999996,1067,2.0,True
3751,test,3,1,1405.8600000000004,79,,
3752,train,3,1,11515.800000000001,105,3.0,True
3753,train,2,1,379824.19,466,1.0,True
3754,train,3,1,2023.6,36,,
3755,test,3,1,26934.11000000002,577,,
3756,test,2,1,974.27,63,,
3757,train,3,1,52248.10000000002,197,,
3758,train,2,2,6111.09,416,,
3759,test,2,1,13260.249999999976,1217,,
3760,test,3,1,12796.739999999998,57,,
3761,train,3,3,3802.7900000000004,59,,
3762,train,2,1,1950.9000000000005,101,,
3763,train,2,1,17066.09,725,,
3764,train,3,1,563.61,17,,
3765,train,3,1,3903.7099999999996,59,,
3766,train,3,2,10781.690000000002,697,,
3767,train,3,2,29776.59,122,,
3768,train,2,1,1804.7500000000002,108,,
3769,train,2,1,710.31,25,,
3770,train,2,1,9508.659999999993,711,,
3771,train,2,1,11095.789999999995,102,,
3772,train,3,2,15662.849999999997,346,,
3773,test,2,1,2012.5400000000002,45,,
3774,train,2,1,978.8299999999996,47,2.0,True
3775,test,3,2,1435.64,67,,
3776,train,3,1,7410.6,81,,
3777,train,2,1,1977.7699999999998,74,,
3778,test,2,1,1682.19,71,,
3779,train,2,3,25182.6,116,,
3780,train,2,1,4302.6,163,,
3781,train,2,3,30664.24,35,,
3782,train,2,2,616.1400000000001,30,,
3783,train,2,1,4879.659999999999,275,,
3784,train,2,1,769.71,46,,
3785,test,2,1,3809.470000000003,279,,
3786,train,2,1,6941.130000000002,183,,
3787,train,2,1,2629.019999999999,107,,
3788,test,2,1,480.75,63,,
3789,test,3,2,2929.810000000001,100,,
3790,train,3,1,2279.65,47,,
3791,train,2,1,86196.13000000002,171,,
3792,train,2,1,4017.7100000000014,125,,
3793,train,2,1,10688.59,80,,
3794,train,2,1,892.6999999999999,14,,
3795,test,2,1,4350.740000000002,63,,
3796,train,2,1,3513.9400000000005,286,,
3797,train,2,2,67312.20999999999,97,,
3798,test,2,1,12569.449999999997,297,,
3799,train,0,1,3131.17,175,,
3800,train,2,2,13278.539999999983,884,,
3801,train,2,1,941.7800000000001,30,,
3802,train,3,1,1974.6800000000007,60,,
3803,train,3,3,12739.2,1053,,
3804,train,2,1,8446.980000000005,369,,
3805,test,2,1,817.7600000000001,57,,
3806,train,2,2,4036.04,244,,
3807,train,3,1,1176.7200000000003,18,,
3808,train,2,1,1921.0700000000004,115,,
3809,train,3,2,1923.0800000000002,118,,
3810,train,2,2,17159.290000000008,484,,
3811,test,3,5,3731.9500000000003,47,,
3812,train,3,1,1301.0299999999997,65,,
3813,train,2,4,698347.78,899,2.0,True
3814,train,2,1,1695.5300000000004,116,,
3815,train,2,1,8058.9400000000005,145,,
3816,train,2,2,14041.719999999998,559,,
3817,train,2,1,7271.690000000001,54,,
3818,train,3,2,15822.739999999989,210,,
3819,train,2,1,3701.4799999999987,186,,
3820,train,3,3,5587.119999999999,53,,
3821,train,3,3,3184.3499999999995,34,,
3822,train,2,1,389.61,21,,
3823,train,3,1,3059.56,190,,
3824,train,2,1,6310.749999999999,639,,
3825,test,3,1,6642.1,91,,
3826,test,2,1,2452.06,137,,
3827,train,0,2,20805.959999999974,984,19.0,True
3828,train,3,1,1447.4499999999998,69,4.0,True
3829,train,3,1,3658.999999999999,174,,
3830,train,2,2,6398.739999999997,137,,
3831,train,2,1,2471.46,172,,
3832,train,2,2,108733.99,218,,
3833,train,2,2,398.53000000000003,28,,
3834,train,2,1,6791.589999999997,424,,
3835,train,3,3,1899.2399999999993,69,,
3836,train,2,2,3448.990000000001,82,,
3837,test,2,1,1305.2799999999997,32,,
3838,train,3,1,10379.070000000005,528,,
3839,train,3,1,659.88,34,,
3840,train,2,1,790.8799999999999,48,,
3841,train,0,1,15345.51,188,,
3842,train,2,3,3090.4499999999994,48,,
3843,train,3,2,374000.3599999996,697,,
3844,train,2,1,744.77,40,,
3845,train,2,1,6338.749999999996,107,,
3846,test,2,1,3645.34,92,,
3847,test,2,1,2214.2099999999996,84,,
3848,train,2,2,14256.380000000005,100,,
3849,train,2,1,6808.429999999997,520,,
3850,test,2,1,1706.9199999999998,63,,
3851,train,3,1,2741.8000000000006,146,,
3852,train,2,1,4451.76,44,,
3853,test,3,3,2490.1600000000008,72,,
3854,train,2,1,2209.54,94,,
3855,train,2,1,6831.599999999991,271,,
3856,train,2,1,855.7999999999998,61,,
3857,train,3,2,1223.43,79,2.0,True
3858,train,2,1,1682.3500000000008,96,,
3859,train,3,4,20453.770000000008,181,,
3860,train,2,1,8095.72,476,,
3861,train,3,1,19490.570000000007,189,,
3862,train,2,1,3164.280000000001,121,,
3863,train,3,2,15799.540000000023,856,,
3864,train,2,1,2022.6800000000003,113,,
3865,test,2,1,7476.130000000002,332,,
3866,train,3,1,585.5,22,,
3867,train,2,2,2181.819999999998,168,,
3868,train,2,1,601.6999999999999,29,,
3869,train,3,1,209018.99000000002,113,,
3870,train,2,1,1615.3000000000013,102,,
3871,train,3,2,2507.86,129,,
3872,test,2,1,1498.4499999999998,13,,
3873,train,2,1,2496.16,48,,
3874,train,2,1,1556.6100000000001,90,,
3875,train,2,2,17466.300000000007,1018,,
3876,test,3,1,4189.08,38,,
3877,train,2,2,3672.459999999998,316,,
3878,train,2,2,1018.46,39,,
3879,test,2,1,5208.970000000002,276,,
3880,train,2,2,935.64,44,,
3881,train,3,1,312020.2600000003,1529,,
3882,train,2,1,1090.6799999999998,61,,
3883,train,0,2,3094.8200000000015,36,,
3884,train,2,1,1231.930000000001,126,,
3885,train,2,2,6106.43,52,,
3886,train,3,5,20935.509999999984,113,,
3887,train,2,2,2118.6499999999996,34,,
3888,train,2,1,1263.79,41,,
3889,train,3,3,4474.439999999995,296,,
3890,train,2,1,5525.589999999997,137,,
3891,test,2,1,5993.779999999999,136,,
3892,test,2,1,32503.059999999998,8,,
3893,train,3,3,4962.45,368,20.0,True
3894,train,0,1,8651.63,178,,
3895,train,2,2,7077.7800000000025,108,,
3896,train,3,1,3622.8299999999967,193,,
3897,train,3,1,7553.970000000001,351,2.0,True
3898,train,3,1,2939.0900000000006,57,,
3899,train,3,1,3033.6800000000003,41,,
3900,train,2,1,3369.5799999999977,154,,
3901,train,3,2,1217.3799999999999,48,,
3902,train,3,3,53554.16999999999,139,,
3903,train,3,2,13280.85999999999,654,6.0,True
3904,train,2,1,191531.90000000002,232,8.0,True
3905,train,3,1,19270.150000000005,483,,
3906,train,3,1,1624.1499999999999,34,,
3907,train,2,1,322.63999999999993,23,,
3908,train,2,1,27251.299999999992,170,,
3909,test,3,2,219841.2900000002,827,,
3910,train,3,1,6810.9,49,,
3911,test,3,1,10415.009999999997,162,,
3912,train,3,1,1572.9600000000003,22,,
3913,train,2,2,3804.919999999999,130,,
3914,train,2,5,482.32,28,,
3915,train,3,3,653.78,39,,
3916,train,2,2,3779.6300000000024,240,,
3917,train,3,2,5466.870000000001,285,,
3918,train,3,3,1909281.8999999948,2049,,
3919,train,0,2,324116.62999999954,1318,,
3920,train,2,1,12423.560000000001,50,,
3921,train,2,3,25908.96,78,,
3922,test,3,2,35305.30000000001,109,,
3923,train,3,1,8151.899999999998,85,,
3924,train,2,2,7691.45,113,,
3925,train,2,1,1647.1200000000001,38,,
3926,test,2,1,1347.5300000000002,90,,
3927,train,3,1,254789.99999999985,2249,,
3928,test,2,1,10927.200000000004,997,,
3929,train,2,1,5349.519999999997,231,,
3930,train,2,3,11618.420000000006,860,,
3931,train,2,2,1221.89,40,,
3932,train,3,1,1983.6199999999997,38,,
3933,test,2,1,2368.9499999999994,155,,
3934,train,3,1,1828.3199999999995,92,,
3935,train,2,1,1545010.5500000003,172,11.0,True
3936,train,0,1,3514.7700000000054,145,,
3937,test,3,1,4611.449999999999,276,,
3938,train,3,2,2902.67,34,,
3939,test,3,1,147976.40000000005,471,,
3940,train,3,1,1146.99,57,,
3941,train,2,1,25638.68999999998,241,,
3942,train,2,1,7812.530000000003,607,,
3943,train,3,2,8492.310000000001,217,,
3944,train,2,1,998.5999999999999,48,,
3945,train,3,2,211247.32000000012,273,,
3946,train,3,1,26535.489999999994,42,,
3947,train,3,1,16460.450000000008,304,,
3948,train,2,1,508.71000000000004,24,,
3949,test,3,2,5316.430000000001,45,,
3950,test,2,2,4574.960000000001,120,,
3951,train,2,2,6966.84,46,,
3952,test,3,1,85068.94999999998,140,,
3953,train,3,1,6801.420000000003,211,,
3954,train,3,1,12589.680000000004,251,,
3955,test,3,1,10988.010000000007,611,,
3956,train,3,1,12220.620000000003,832,,
3957,train,3,2,11840.99,86,,
3958,train,2,1,378.59999999999997,20,,
3959,train,2,1,2933.0499999999997,213,,
3960,train,2,1,3813.7400000000034,367,,
3961,test,3,2,17412.230000000003,355,,
3962,test,3,1,1169.8100000000004,70,,
3963,train,2,2,362.62,10,,
3964,train,3,2,13492.940000000022,1257,,
3965,train,3,1,2891.9000000000005,61,,
3966,train,2,1,25043.380000000012,143,,
3967,test,2,1,3532.2199999999993,77,,
3968,train,2,1,1789.03,58,,
3969,train,0,4,646568.63,598,4.0,True
3970,test,2,1,6260.5400000000045,192,,
3971,test,3,2,1600.1800000000012,97,,
3972,train,2,1,1011.3499999999998,69,,
3973,train,2,1,6020.559999999999,183,,
3974,train,3,2,13905.89,140,,
3975,train,3,3,6889.299999999998,71,,
3976,test,3,2,19264.08,38,,
3977,train,2,2,21105.480000000003,272,1.0,True
3978,train,2,1,6556.570000000001,173,,
3979,train,2,1,546.6400000000001,24,,
3980,train,3,1,3224.7200000000007,186,,
3981,train,2,2,6447.1,165,,
3982,train,2,1,10510.580000000004,712,,
3983,train,0,1,669.9300000000001,37,,
3984,train,2,1,7412.840000000001,484,,
3985,train,3,1,4018.42,356,,
3986,train,3,3,4164.27,49,,
3987,train,3,1,9139.079999999998,403,,
3988,train,2,1,779.2100000000002,39,,
3989,train,2,1,5996.07000000001,463,,
3990,train,3,1,18477.07000000002,1292,2.0,True
3991,test,2,1,1542.95,21,,
3992,train,0,1,6272.069999999999,277,,
3993,test,2,1,3890.79,131,,
3994,train,3,1,371.6,27,1.0,True
3995,test,2,1,3338.8199999999993,66,,
3996,train,2,1,4626.089999999996,140,1.0,True
3997,train,2,2,4267.079999999998,316,,
3998,test,0,1,89629.15999999995,239,,
3999,train,2,1,1290.5899999999997,36,,
4000,train,2,1,4204.4000000000015,286,,
4001,train,2,2,676.5199999999999,25,,
4002,test,2,1,2262.09,60,,
4003,test,2,2,12491.880000000001,27,,
4004,test,3,1,108724.47999999998,391,,
4005,train,2,5,144655.76999999987,294,,
4006,train,3,1,3570.6400000000017,262,,
4007,train,3,2,14283.80000000001,571,,
4008,train,2,1,8406.079999999996,647,,
4009,train,2,1,1739.4099999999999,61,,
4010,train,3,2,9338.249999999996,288,,
4011,test,0,1,4178.169999999999,210,,
4012,train,3,1,9064.329999999998,29,,
4013,train,2,1,9957.070000000002,815,,
4014,train,3,3,323877.4099999997,1197,12.0,True
4015,test,3,1,146756.51999999987,1602,,
4016,train,2,2,3299.22,85,,
4017,train,2,1,1277.91,62,,
4018,train,3,1,12001.159999999993,355,,
4019,test,2,4,24006.25999999999,47,,
4020,test,2,1,27380.08999999999,282,,
4021,train,3,1,88409.25000000003,835,,
4022,train,3,1,2338.8499999999985,154,,
4023,train,3,1,1672.22,106,,
4024,train,3,1,8552.630000000001,97,,
4025,train,3,3,29440.900000000005,1272,8.0,True
4026,train,2,1,1187.8000000000004,72,,
4027,test,3,2,29481.55,89,,
4028,train,3,1,927.5500000000002,33,,
4029,train,3,1,1998.2699999999995,50,,
4030,train,2,1,75058.47,80,,
4031,test,2,2,169.01,13,,
4032,train,2,3,11899.529999999999,704,,
4033,train,2,1,10651.419999999995,878,,
4034,train,0,1,3315.29,88,,
4035,train,3,2,2633.27,166,,
4036,train,3,1,643.1000000000001,25,,
4037,train,3,3,6562.709999999998,144,,
4038,train,2,2,10494.009999999987,759,,
4039,train,2,2,2433.2700000000013,158,,
4040,train,2,2,3821.71,188,,
4041,train,2,1,1147.9900000000002,88,,
4042,train,2,1,1201.8400000000004,77,,
4043,train,2,1,11147.84,212,,
4044,train,2,2,1673.1400000000003,119,,
4045,train,2,2,9637.32,94,,
4046,train,2,1,5033.740000000002,434,,
4047,train,2,1,667.52,41,,
4048,train,3,2,7719.360000000001,100,,
4049,test,2,2,1684.17,103,,
4050,train,3,2,1548.3399999999997,109,3.0,True
4051,train,2,3,3689.610000000001,37,,
4052,train,3,2,2172.9800000000005,97,,
4053,train,3,1,16316.160000000003,130,,
4054,train,3,1,2676.43,38,,
4055,train,0,1,277.34000000000003,14,,
4056,train,2,3,723.6499999999999,30,,
4057,train,3,1,13648.500000000007,659,,
4058,train,3,1,1394.0900000000001,42,,
4059,train,3,1,88556.33999999997,1017,,
4060,train,3,1,2954.5699999999983,102,,
4061,train,3,1,56451.2,106,,
4062,train,3,1,11557.300000000003,302,,
4063,train,2,1,22221.900000000005,1294,,
4064,train,2,1,52309.880000000034,982,,
4065,train,3,1,10068.21000000001,495,,
4066,train,2,1,1672.5500000000002,34,,
4067,train,2,2,1688.77,87,,
4068,train,2,1,3216.959999999999,121,,
4069,test,3,3,21359.06000000002,156,,
4070,train,3,3,297.70000000000005,16,,
4071,train,2,1,6614.609999999999,421,,
4072,train,2,1,17142.559999999994,252,,
4073,train,3,2,5852.229999999997,386,,
4074,train,2,1,746.97,38,,
4075,train,3,3,384.06,21,,
4076,train,3,3,7826.06,445,,
4077,train,0,2,8975.820000000002,243,,
4078,train,3,2,249328.59999999986,921,,
4079,train,3,2,3132.9499999999985,161,,
4080,train,2,2,1900.4700000000003,29,,
4081,train,2,3,2208.6299999999997,31,,
4082,train,2,1,5211.0400000000045,367,,
4083,train,2,4,1583.5500000000002,52,,
4084,train,3,1,6921.1100000000015,382,,
4085,train,3,1,2267.0199999999995,18,,
4086,train,3,1,8993.640000000003,102,,
4087,train,2,1,1393.4199999999992,94,,
4088,train,3,2,8948.869999999995,270,,
4089,train,2,1,27890.060000000056,526,,
4090,train,2,1,688.53,8,,
4091,test,3,4,3458.5399999999995,53,,
4092,train,2,1,5433.129999999999,95,,
4093,test,2,2,8127.559999999999,510,,
4094,train,3,2,108312.2,122,,
4095,train,2,1,1066.66,23,,
4096,train,2,2,16626.52000000001,827,,
4097,train,2,1,3209.9799999999996,214,,
4098,test,3,3,766.1199999999998,49,,
4099,train,2,1,8266.909999999996,571,,
4100,test,2,1,10132.589999999991,770,,
4101,train,3,1,45254.01000000003,615,,
4102,train,2,1,4417.169999999999,56,,
4103,train,3,1,11676.610000000004,437,,
4104,test,2,1,949.9300000000001,14,,
4105,train,2,1,1600.46,109,,
4106,train,2,2,8866.34,72,,
4107,train,2,2,56593.040000000015,408,,
4108,train,2,2,2006.8600000000001,55,,
4109,test,3,2,6776.200000000002,239,,
4110,train,3,1,3616.84,126,,
4111,train,2,2,1578.8999999999999,83,,
4112,train,3,1,190884.32000000007,354,1.0,True
4113,train,2,1,1387.2900000000002,87,,
4114,train,2,1,5148.14,136,,
4115,test,3,2,5754.259999999998,68,,
4116,train,2,2,15185.98,80,,
4117,train,2,2,1665.8700000000008,100,,
4118,train,3,4,23603.53,266,,
4119,train,3,1,20494.58000000003,782,,
4120,train,2,1,1021.6099999999999,73,,
4121,train,2,1,1213.13,70,,
4122,train,2,1,2100.319999999999,138,,
4123,train,2,3,235023.65999999995,195,,
4124,train,2,1,5934.7199999999975,573,,
4125,test,2,1,8788.069999999992,731,,
4126,train,2,1,1485.99,102,,
4127,train,3,1,781403.5800000012,2229,,
4128,train,2,2,35990.88999999999,99,,
4129,train,3,2,5160.0,144,,
4130,train,2,1,2952.2199999999993,125,,
4131,train,0,5,4701.079999999999,279,2.0,True
4132,train,2,2,8384.990000000007,846,,
4133,test,2,1,19704.440000000035,1151,,
4134,train,2,2,6797.7699999999995,246,,
4135,test,2,1,1736.9600000000007,85,,
4136,train,2,4,2708.4899999999993,58,,
4137,train,2,1,5403.13,230,,
4138,train,3,1,11019.889999999994,247,,
4139,train,2,1,2129.77,148,1.0,True
4140,train,2,1,6008.949999999996,490,,
4141,train,2,2,5367.160000000001,21,,
4142,train,2,1,1771.73,93,,
4143,train,3,2,14462.750000000004,541,2.0,True
4144,train,2,2,12370.759999999998,48,,
4145,train,3,3,14180.759999999998,14,,
4146,train,2,2,4694.85,81,,
4147,train,3,3,2510.1200000000013,134,,
4148,train,3,2,27765.18000000001,210,,
4149,train,2,1,10306.699999999999,99,4.0,True
4150,train,2,1,8100.689999999999,86,,
4151,train,2,2,2538.7300000000005,72,,
4152,test,3,1,508.63999999999993,24,,
4153,train,3,3,4780.049999999997,293,,
4154,train,3,2,11189.050000000003,259,,
4155,train,2,1,2222.4700000000007,52,,
4156,train,3,3,1735003.240000002,2314,5.0,True
4157,train,2,1,1248.6199999999997,70,,
4158,train,3,4,5058.660000000001,222,,
4159,train,3,1,38934.65,56,,
4160,train,0,1,3046.55,39,,
4161,train,3,2,8067.339999999998,94,,
4162,train,2,3,5150.16,68,,
4163,train,3,3,1746.73,107,,
4164,test,2,1,2047.0900000000013,126,,
4165,train,2,2,6571.740000000004,423,,
4166,train,2,1,12665.689999999999,28,,
4167,train,2,1,4597.709999999999,168,,
4168,train,3,1,2750.769999999999,70,,
4169,train,2,1,2334.7400000000002,156,,
4170,train,2,1,938.1699999999998,54,,
4171,train,2,1,5272.380000000001,430,,
4172,train,2,1,922.66,56,,
4173,train,3,1,911.8600000000001,32,,
4174,train,2,1,5293.869999999994,457,,
4175,test,3,3,1565.7800000000007,55,,
4176,train,3,2,405097.2300000003,303,,
4177,train,2,1,6130.319999999999,540,,
4178,train,2,1,1082.16,23,,
4179,train,2,2,6733.7599999999975,119,,
4180,test,3,2,1574.3600000000006,32,,
4181,train,2,3,10406.620000000003,791,,
4182,train,2,1,341.18000000000006,26,,
4183,train,3,1,1005.9600000000002,19,,
4184,train,2,2,6636.530000000001,82,,
4185,train,2,1,5335.299999999999,98,,
